time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,CO2 - ET ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
1491.2,554,0,1.048685046,6.011695283,0.788945877,7.06038033,1.048685046,6.011695283,0.788945877,7.06038033,1.784868043,6.635031882,0.427029363,8.419899925,1.784868043,6.635031882,0.427029363,8.419899925,2.602873641,6.726980973,0.638100712,9.329854614,3.856538731,7.150382328,0.765936213,11.00692106,74.8679436,121.0992386,195.9671822,0.3826138,-4.963010237,-4.963010237,-4.85016384,-4.85016384,-4.124107332,-3.293843597,8.404961393,7.584563145,8.077234894,7.805931362,10.8513777,9.27305937,10.0397866,9.6343434,0.115246601,0.120911066,0.115419944,0.118580247,22.48486973,20.08480276,42.56967249,52.83244641,39.91121699,13.91883206,53.83004905,1491.2,59.64923789,84.58880077,99.60582054,5.393086611,0.042938758,20.96965045,14.96120319,4.983029648,0.040776793,39.01845938,99.72974517,5.01000307,706.3698819,680.2125044,6.517237481,6.819783679,21,14.96856299,
1494.4,555,0,1.209122759,4.810836049,0.645331677,6.019958809,1.209122759,4.810836049,0.645331677,6.019958809,1.579369382,5.078342988,0.42564654,6.65771237,1.579369382,5.078342988,0.42564654,6.65771237,2.047818692,5.153145284,0.596191726,7.200963976,2.997535079,5.392110148,0.660553857,8.389645227,80.81530671,117.6900351,198.5053418,0.407778395,-3.60171329,-3.60171329,-3.498973606,-3.498973606,-3.105326592,-2.394575069,8.349951717,7.698205895,8.056294152,7.87363661,10.76743424,9.384718868,10.00345506,9.697886176,0.115833308,0.118779242,0.115590343,0.117448772,22.05474948,20.10266802,42.1574175,52.2981397,39.48109674,13.93669732,53.41779406,1494.4,60.6886843,81.12853569,99.88415313,5.387533252,0.045517055,20.96710913,14.89457106,5.012488559,0.043454192,44.37505623,99.71416894,5.016313796,667.8880587,614.9860239,6.340673733,6.644729332,21,14.97030671,
1497.6,556,0,1.344612603,4.095853515,0.517576022,5.440466118,1.344612603,4.095853515,0.517576022,5.440466118,1.629922735,4.180509888,0.372842461,5.810432623,1.629922735,4.180509888,0.372842461,5.810432623,2.076853854,4.171222817,0.541600741,6.248076671,2.934294151,4.275225102,0.611340393,7.209519252,82.21363393,114.6614575,196.8750914,0.418325,-2.751240912,-2.751240912,-2.550587153,-2.550587153,-2.094368962,-1.340930951,8.311811897,7.742793694,8.113117792,8.05560197,10.70741837,9.419063772,10.07293632,9.888284063,0.116234297,0.117831137,0.114768267,0.114425025,20.88581775,20.34797429,41.23379204,50.6360211,38.31216501,14.18200359,52.4941686,1497.6,63.77500317,81.47293994,98.97169993,5.211250482,0.028834034,20.98280869,14.77843457,5.08044881,0.047503433,52.68626337,99.7174139,4.987598069,702.6868511,647.3514256,6.307211004,6.598591547,21,15.06280752,
1500.8,557,0,1.604508713,3.954299901,0.54659912,5.558808615,1.604508713,3.954299901,0.54659912,5.558808615,2.19437388,4.144014053,0.371650218,6.338387933,2.19437388,4.144014053,0.371650218,6.338387933,2.958029764,4.16754862,0.53990072,7.125578384,4.031532547,4.302884015,0.653078317,8.334416562,79.05374042,112.5361024,191.5898428,0.413203786,-2.349791188,-2.349791188,-1.949640174,-1.949640174,-1.209518856,-0.271351468,8.329213399,7.659175196,8.228909545,8.180660722,10.73771846,9.311416021,10.21239707,10.010513,0.116079246,0.11907737,0.113112478,0.112176039,19.89762969,20.63038338,40.52801307,49.14916836,37.32397695,14.46441268,51.78838963,1500.8,66.39145775,84.72505948,96.24364983,4.907071889,0.018240099,21.01481974,14.73627389,5.146689239,0.0500365,52.21370407,99.68095055,4.969304334,751.3088274,756.6947744,6.244886927,6.537793733,21,15.0595948,
1504,558,0,1.838697168,3.858773308,0.718987276,5.697470477,1.838697168,3.858773308,0.718987276,5.697470477,2.843354876,4.160174357,0.489653183,7.003529232,2.843354876,4.160174357,0.489653183,7.003529232,3.908505134,4.449301863,0.596851977,8.357806997,5.274332493,4.715680963,0.732341613,9.990013456,75.47620234,111.0958797,186.572082,0.405488082,-2.02007614,-2.02007614,-1.316819481,-1.316819481,-0.540796729,0.55865153,8.366851186,7.520315347,8.304343624,8.190695442,10.83046624,9.156158588,10.28941563,9.993758217,0.116033155,0.121439832,0.111915405,0.111662043,19.4984032,20.88442343,40.38282663,48.3717394,36.92475046,14.71845273,51.64320319,1504,64.50769905,85.63818141,93.16754668,4.663809436,0.031551566,21.03571666,14.88799154,5.153797186,0.050382409,43.29844848,99.58487734,5.06734507,722.3249522,817.5124486,6.036656949,6.356778492,21,14.71638483,
1507.2,559,0,1.923748208,3.502083733,0.872867458,5.425831941,1.923748208,3.502083733,0.872867458,5.425831941,3.137097034,3.712643181,0.655162323,6.849740215,3.137097034,3.712643181,0.655162323,6.849740215,4.264766699,4.328857556,0.666998411,8.593624255,5.786721037,4.777264769,0.769782557,10.56398581,74.46292443,109.4254427,183.8883672,0.406239028,-1.578335524,-1.578335524,-0.575546148,-0.575546148,-0.064090857,1.009456268,8.39390081,7.465966579,8.252113674,8.130906386,10.91548266,9.11087904,10.20978928,9.907915752,0.116202045,0.122560803,0.112511197,0.112422543,19.77090487,20.94802511,40.71892999,48.60207829,37.19725214,14.78205441,51.97930655,1507.2,58.71758774,82.68989696,92.46305667,4.632016521,0.050237439,21.02221653,15.16201564,5.099786679,0.049973604,38.52783201,99.53416955,5.276082445,751.3765728,889.6185047,5.918123725,6.235439369,21,14.16037612,
1510.4,560,0,1.932222855,3.137003317,0.889085606,5.069226172,1.932222855,3.137003317,0.889085606,5.069226172,3.138513187,3.217020296,0.720244223,6.355533483,3.138513187,3.217020296,0.720244223,6.355533483,4.193939065,3.909271333,0.701792513,8.103210398,5.727807994,4.559230559,0.743617955,10.28703855,75.22927793,107.5668537,182.7961316,0.412848615,-1.204780462,-1.204780462,-0.078507109,-0.078507109,0.284667732,1.168577435,8.412825113,7.539562268,8.102250067,8.078541694,10.9466037,9.210048858,10.02693808,9.868887806,0.116019633,0.121518842,0.114629535,0.113514469,20.48575114,20.72064347,41.20639461,49.71910232,37.9120984,14.55467277,52.46677117,1510.4,54.20308316,78.67906558,95.06413105,4.786042035,0.05470647,20.98529501,15.36046741,5.040309248,0.049949917,43.26805019,99.63724287,5.37369264,1108.643903,1221.344347,6.189609292,6.413092494,21,13.89252081,
1513.6,561,0,1.911962995,3.034639329,0.800672868,4.946602324,1.911962995,3.034639329,0.800672868,4.946602324,3.040978326,3.218610409,0.594874804,6.259588735,3.040978326,3.218610409,0.594874804,6.259588735,4.026321036,3.601925443,0.662367544,7.628246479,5.446758725,4.273788212,0.680352698,9.720546937,76.21203741,107.4098921,183.6219296,0.416206678,-1.122676334,-1.122676334,-0.177632083,-0.177632083,0.424395593,1.172970514,8.401756493,7.63480009,7.981804059,8.115091677,10.90121511,9.325227039,9.890987713,9.952405183,0.115838061,0.120001938,0.116438357,0.113459901,20.79434206,20.54703873,41.3413808,50.30484531,38.22068932,14.38106803,52.60175736,1513.6,54.041913,75.20479673,98.74921009,4.981588017,0.050251946,20.95804514,15.37422101,5.01889391,0.050109469,49.23843842,99.8444058,5.149421791,1721.621423,1787.112378,6.714130188,6.788656931,21,14.19654535,
1516.8,562,0,1.865567772,3.053277516,0.707819408,4.918845288,1.865567772,3.053277516,0.707819408,4.918845288,2.871064654,3.542336469,0.350737905,6.413401123,2.871064654,3.542336469,0.350737905,6.413401123,3.760547253,3.448773724,0.552190054,7.209320977,4.915184011,3.802998788,0.606395856,8.718182799,77.907954,109.9045176,187.8124716,0.415730219,-1.187709744,-1.187709744,-0.671271815,-0.671271815,0.311773529,1.112185223,8.334681589,7.626858844,7.977801232,8.243232243,10.79579352,9.315149337,9.893581462,10.10567338,0.116569626,0.120118235,0.116572944,0.111607716,20.0801446,20.83562976,40.91577436,49.10902756,37.50649186,14.66965906,52.17615092,1516.8,56.24288162,73.11219468,100.5679401,5.101020869,0.046021667,20.96056412,15.27534922,5.024771462,0.049951654,50.00180212,99.99864399,4.733955935,2077.661308,2105.314442,6.999660034,6.980302706,21,14.7608526,
1520,563,0,1.915158792,2.928821052,0.657587873,4.843979844,1.915158792,2.928821052,0.657587873,4.843979844,2.733491309,3.586612953,0.184473508,6.320104262,2.733491309,3.586612953,0.184473508,6.320104262,3.459134419,3.238254916,0.454334391,6.697389335,4.28506647,3.174346751,0.552745577,7.459413221,81.15135604,112.5018856,193.6532417,0.419762031,-1.01366226,-1.01366226,-0.853121644,-0.853121644,0.220879503,1.110719719,8.266253336,7.535709121,8.048530528,8.320262145,10.71490293,9.199197089,9.986723526,10.15159799,0.117630808,0.121489818,0.115649315,0.109964064,19.18408654,21.2867076,40.47079414,47.48279629,36.6104338,15.1207369,51.7311707,1520,58.00105318,75.7483953,99.91965891,5.12447396,0.044152221,20.98028908,15.21825018,5.02226531,0.049581176,48.53869467,100.027309,4.52077273,1824.916221,1801.598791,6.816149325,6.820735915,21,15.08398751,
1523.2,564,0,2.154051684,2.690190928,0.641524976,4.844242612,2.154051684,2.690190928,0.641524976,4.844242612,2.837937969,3.190193893,0.214976151,6.028131862,2.837937969,3.190193893,0.214976151,6.028131862,3.406295847,2.968146858,0.457169207,6.374442705,4.04941456,2.783212907,0.558549523,6.832627467,84.53302469,112.11441,196.6474347,0.430847434,-0.536139243,-0.536139243,-0.352255924,-0.352255924,0.438148988,1.266201654,8.291365502,7.50589577,8.093521447,8.216280292,10.74717958,9.144913979,10.06135134,9.990343763,0.117317493,0.121731238,0.115233236,0.111020494,19.47926874,21.1824188,40.66168754,47.95012813,36.905616,15.0164481,51.9220641,1523.2,58.98987414,83.92201723,98.56431487,5.098045606,0.051078692,20.98559699,15.27227475,4.998069812,0.04930576,47.02788076,99.99661927,4.694765257,1246.010596,1142.950202,6.467485413,6.586423877,21,15.06350401,
1526.4,565,0,2.37820148,2.561600442,0.644904189,4.939801923,2.37820148,2.561600442,0.644904189,4.939801923,3.09105998,2.792066424,0.347477679,5.883126404,3.09105998,2.792066424,0.347477679,5.883126404,3.60855069,2.846777688,0.532930391,6.455328378,4.305820007,2.840783101,0.616592232,7.146603109,85.53827694,109.505011,195.0432879,0.439522144,-0.183398962,-0.183398962,0.298993556,0.298993556,0.761773003,1.465036906,8.399107076,7.60604131,8.085458095,8.022830682,10.86559032,9.252587426,10.07829373,9.761322446,0.115591125,0.119982322,0.11566148,0.113797759,20.72987023,20.51510047,41.2449707,50.26221649,38.15621749,14.34912977,52.50534726,1526.4,59.47910392,90.57767215,98.21397838,5.069533895,0.067497262,20.96806598,15.35691219,4.968958392,0.049078186,43.44946514,99.98689125,5.003999124,889.9218657,709.70298,6.350606699,6.614573576,21,14.96390307,
1529.6,566,0,2.25561171,2.591673931,0.634582824,4.847285641,2.25561171,2.591673931,0.634582824,4.847285641,3.039837011,2.716411749,0.414594722,5.75624876,3.039837011,2.716411749,0.414594722,5.75624876,3.625277279,2.897817311,0.57150556,6.523094589,4.478993448,3.035805507,0.657420712,7.514798955,83.65078091,107.5153977,191.1661786,0.438162172,-0.336062221,-0.336062221,0.323425262,0.323425262,0.727459968,1.443187941,8.453397294,7.724668998,8.081197243,7.948336689,10.92457127,9.41183221,10.08190195,9.686322479,0.114677691,0.118322135,0.115843564,0.115004266,21.29966281,20.12483016,41.42449297,51.44428683,38.72601007,13.95885946,52.68486953,1529.6,58.88503201,88.81095382,98.88048207,5.056220846,0.074638093,20.96539287,15.359326,4.95256215,0.04882915,40.43985121,100.0010242,5.102196951,906.0824904,696.3786871,6.483377672,6.860954747,21,14.9677312,
1532.8,567,0,1.798923712,2.601648189,0.56087992,4.400571901,1.798923712,2.601648189,0.56087992,4.400571901,2.480569175,2.737549439,0.393587659,5.218118614,2.480569175,2.737549439,0.393587659,5.218118614,3.188287428,2.877260266,0.538365301,6.065547693,4.118022616,2.994216096,0.638841635,7.112238712,81.02019737,106.3293024,187.3494998,0.433372142,-0.802724477,-0.802724477,-0.256980264,-0.256980264,0.311027162,1.12380652,8.360116745,7.727603084,8.110801192,8.043547054,10.82080761,9.449597745,10.100078,9.810749928,0.11615114,0.11872,0.115219856,0.113748326,20.51234148,20.53293898,41.04528046,50.03010875,37.93868874,14.36696828,52.30565702,1532.8,57.3904833,82.21306566,99.50301064,5.053538291,0.058114921,21.01163759,15.2878862,4.944314091,0.048889243,43.99737035,100.0068753,4.970757945,999.2288051,835.5461338,6.633405909,7.025636483,21,15.01604879,
1536,568,0,1.484376467,2.516851273,0.462728067,4.00122774,1.484376467,2.516851273,0.462728067,4.00122774,1.957031024,2.613243759,0.383531541,4.570274783,1.957031024,2.613243759,0.383531541,4.570274783,2.762871684,2.71270385,0.517046931,5.475575534,3.674752883,2.838371942,0.613938033,6.513124825,79.97057795,104.6096047,184.5801826,0.43485525,-1.032474806,-1.032474806,-0.656212735,-0.656212735,0.050167834,0.836380941,8.199828887,7.6432113,8.13447482,8.185659953,10.63805266,9.362604571,10.10678632,10.01134239,0.118686837,0.120231473,0.114599488,0.112060141,19.38709795,21.25624835,40.6433463,47.8049808,36.81344521,15.09027765,51.90372286,1536,56.24141506,79.74237107,99.5658678,5.054010869,0.03169011,21.06885455,15.24384852,4.929162455,0.049341676,50.94582721,100.0000549,4.857031012,931.5687764,889.8070772,6.708222895,6.995321975,21,15.01827411,
1539.2,569,0,1.733997305,2.5064293,0.490166426,4.240426605,1.733997305,2.5064293,0.490166426,4.240426605,2.24617211,2.571381618,0.42621715,4.817553728,2.24617211,2.571381618,0.42621715,4.817553728,3.07481468,2.697772481,0.576530576,5.77258716,4.009906288,2.978949897,0.653891298,6.988856185,80.59931652,103.7215277,184.3208443,0.438685394,-0.772431995,-0.772431995,-0.325209508,-0.325209508,0.377042199,1.030956392,8.135529767,7.601469606,8.129430631,8.27046578,10.56817998,9.298820646,10.09822395,10.16056796,0.119747648,0.120697914,0.114610986,0.111395274,18.96320435,21.54205401,40.50525835,46.93478139,36.38955161,15.37608331,51.76563492,1539.2,55.95007474,83.43271014,99.51454052,5.054065964,0.017579507,21.06039269,15.26513334,4.907040657,0.049176175,50.00791535,99.99638291,4.900558032,794.3359979,894.774749,6.776509524,6.917733173,21,14.99316191,
1542.4,570,0,2.2473783,2.599242405,0.664434646,4.846620706,2.2473783,2.599242405,0.664434646,4.846620706,3.123500983,2.752019617,0.457449851,5.8755206,3.123500983,2.752019617,0.457449851,5.8755206,3.894957979,2.912369271,0.655104798,6.80732725,4.932142645,3.326103383,0.724895456,8.258246028,81.25467642,105.2369661,186.4916425,0.436307099,-0.351864105,-0.351864105,0.371481366,0.371481366,0.982588709,1.606039262,8.209567106,7.645946603,8.13340546,8.267228829,10.67204755,9.341557474,10.11757023,10.16989572,0.118772073,0.119850711,0.114712257,0.111593004,19.20427468,21.28847668,40.49275136,47.52712438,36.63062194,15.12250598,51.75312792,1542.4,56.21643774,87.49620086,99.67199782,5.053200923,0.022452137,20.97929182,15.29576236,4.892434266,0.04713976,39.30629115,99.99963143,4.998560196,772.9473327,931.4495137,6.820634119,6.891447464,21,14.98935074,
